 ","American Cinema Editors, USA
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Edgar Allan Poe Awards
 ","Kansas City Film Critics Circle Awards
 ","Motion Picture Sound Editors, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0066206/?ref_=adv_li_i,Patton ,(1970),Franklin J. Schaffner,"
USA","$12,000,000
            (estimated)"," $61,700,000","Patton 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Directors Guild of America, USA
 ","Kansas City Film Critics Circle Awards
 ","Laurel Awards
 ","Motion Picture Sound Editors, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0064665/?ref_=adv_li_i,Midnight Cowboy ,(1969),John Schlesinger,"
USA","$3,600,000
            (estimated)"," $44,785,053","Midnight Cowboy 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Berlin International Film Festival
 ","Bodil Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0063385/?ref_=adv_li_i,Oliver! ,(1968),Carol Reed,"
UK","$10,000,000
            (estimated)"," $16,800,000","Oliver! 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Directors Guild of America, USA
 ","Laurel Awards
 ","Moscow International Film Festival
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Sant Jordi Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0061811/?ref_=adv_li_i,In the Heat of the Night ,(1967),Norman Jewison,"
USA","$2,000,000
            (estimated)"," $24,379,978","In the Heat of the Night 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Directors Guild of America, USA
 ","Edgar Allan Poe Awards
 ","Grammy Awards
 ","Kansas City Film Critics Circle Awards
 ","Laurel Awards
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Sant Jordi Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0060665/?ref_=adv_li_i,A Man for All Seasons ,(1966),Fred Zinnemann,"
UK","$2,000,000
            (estimated)"," $28,350,000","A Man for All Seasons 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Directors Guild of America, USA
 ","Kansas City Film Critics Circle Awards
 ","Laurel Awards
 ","Moscow International Film Festival
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Writers' Guild of Great Britain
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0059742/?ref_=adv_li_i,The Sound of Music ,(1965),Robert Wise,"
USA","$8,200,000
            (estimated)"," $163,214,286","The Sound of Music 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Golden Trailer Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Photoplay Awards
 ","Satellite Awards
 ","Satellite Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0058385/?ref_=adv_li_i,My Fair Lady ,(1964),George Cukor,"
USA","$17,000,000
            (estimated)"," $72,000,000","My Fair Lady 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Boxoffice Magazine Awards
 ","Cinema Writers Circle Awards, Spain
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Laurel Awards
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0057590/?ref_=adv_li_i,Tom Jones ,(1963),Tony Richardson,"
UK","$1,000,000
            (estimated)"," $37,600,000","Tom Jones 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","Italian National Syndicate of Film Journalists
 ","Laurel Awards
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Venice Film Festival
 ","Writers' Guild of Great Britain
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0056172/?ref_=adv_li_i,Lawrence of Arabia ,(1962),David Lean,"
UK","$15,000,000
            (estimated)"," $44,824,144","Lawrence of Arabia 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","American Cinema Editors, USA
 ","British Society of Cinematographers
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","International Film Music Critics Award (IFMCA)
 ","Italian National Syndicate of Film Journalists
 ","Kinema Junpo Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Online Film & Television Association
 ","PGA Awards
 ","Writers' Guild of Great Britain
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0055614/?ref_=adv_li_i,West Side Story ,(1961),"Jerome Robbins,",Robert Wise,"
USA","$6,000,000
            (estimated)"," $43,656,822","West Side Story 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Grammy Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","PGA Awards
 ","Sant Jordi Awards
 ","Satellite Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0053604/?ref_=adv_li_i,The Apartment ,(1960),Billy Wilder,"
USA","$3,000,000
            (estimated)"," $18,600,000","The Apartment 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Cinema Writers Circle Awards, Spain
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Venice Film Festival
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0052618/?ref_=adv_li_i,Ben-Hur ,(1959),William Wyler,"
USA","$15,900,000
            (estimated)"," $74,700,000","Ben-Hur 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Bambi Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","IGN Summer Movie Awards
 ","International Film Music Critics Award (IFMCA)
 ","International Film Music Critics Award (IFMCA)
 ","Laurel Awards
 ","Motion Picture Sound Editors, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0051658/?ref_=adv_li_i,Gigi ,(1958),Vincente Minnelli,"
USA","$3,319,355
            (estimated)","Gigi 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Photoplay Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0050212/?ref_=adv_li_i,The Bridge on the River Kwai ,(1957),David Lean,"
UK
|
USA","$3,000,000
            (estimated)"," $44,908,000","The Bridge on the River Kwai 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","British Society of Cinematographers
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Laurel Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Sant Jordi Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0048960/?ref_=adv_li_i,Around the World in Eighty Days ,(1956),"Michael Anderson,",John Farrow (uncredited),"
USA","$6,000,000
            (estimated)"," $42,000,000","Around the World in Eighty Days 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","Directors Guild of America, USA
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Photoplay Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0048356/?ref_=adv_li_i,Marty ,(1955),Delbert Mann,"
USA","$343,000
            (estimated)","Marty 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bodil Awards
 ","Cannes Film Festival
 ","Directors Guild of America, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0047296/?ref_=adv_li_i,On the Waterfront ,(1954),Elia Kazan,"
USA","$910,000
            (estimated)"," $9,600,000","On the Waterfront 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bambi Awards
 ","Bambi Awards
 ","Bodil Awards
 ","Directors Guild of America, USA
 ","International Film Music Critics Award (IFMCA)
 ","Italian National Syndicate of Film Journalists
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Venice Film Festival
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0045793/?ref_=adv_li_i,From Here to Eternity ,(1953),Fred Zinnemann,"
USA","$1,650,000
            (estimated)"," $30,500,000","From Here to Eternity 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bambi Awards
 ","Cannes Film Festival
 ","Directors Guild of America, USA
 ","Golden Screen, Germany
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Photoplay Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0044672/?ref_=adv_li_i,The Greatest Show on Earth ,(1952),Cecil B. DeMille,"
USA","$4,000,000
            (estimated)"," $36,000,000","The Greatest Show on Earth 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","Directors Guild of America, USA
 ","New York Film Critics Circle Awards
 ","Photoplay Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0043278/?ref_=adv_li_i,An American in Paris ,(1951),Vincente Minnelli,"
USA","$2,723,903
            (estimated)"," $4,500,000","An American in Paris 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Cannes Film Festival
 ","Directors Guild of America, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0042192/?ref_=adv_li_i,All About Eve ,(1950),Joseph L. Mankiewicz,"
USA","$1,400,000
            (estimated)"," $10,177, 8 October 2000","All About Eve 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bodil Awards
 ","Cannes Film Festival
 ","Directors Guild of America, USA
 ","Gay and Lesbian Entertainment Critics Association (GALECA)
 ","Italian National Syndicate of Film Journalists
 ","Kinema Junpo Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","PGA Awards
 ","Picturegoer Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0041113/?ref_=adv_li_i,All the King's Men ,(1949),Robert Rossen,"
USA","All the King's Men 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","Directors Guild of America, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Venice Film Festival
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0040416/?ref_=adv_li_i,Hamlet ,(1948),Laurence Olivier,"
UK","£500,000
            (estimated)","Hamlet 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bambi Awards
 ","Bodil Awards
 ","Cinema Writers Circle Awards, Spain
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Venice Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0039416/?ref_=adv_li_i,Gentleman's Agreement ,(1947),Elia Kazan,"
USA","$2,000,000
            (estimated)","Gentleman's Agreement 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Venice Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0036868/?ref_=adv_li_i,The Best Years of Our Lives ,(1946),William Wyler,"
USA","$2,100,000
            (estimated)"," $23,650,000","The Best Years of Our Lives 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bodil Awards
 ","Cinema Writers Circle Awards, Spain
 ","Karlovy Vary International Film Festival
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0037884/?ref_=adv_li_i,The Lost Weekend ,(1945),Billy Wilder,"
USA","$1,250,000
            (estimated)"," $9,460,000, 31 December 1946","The Lost Weekend 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","Cannes Film Festival
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0036872/?ref_=adv_li_i,Going My Way ,(1944),Leo McCarey,"
USA"," $16,300,000","Going My Way 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","Argentinean Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Photoplay Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0034583/?ref_=adv_li_i,Casablanca ,(1942),Michael Curtiz,"
USA","$950,000
            (estimated)"," $1,024,560, 16 November 2017","Casablanca 
             (1","Academy Awards, USA
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","DVD Exclusive Awards
 ","Las Vegas Film Critics Society Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0035093/?ref_=adv_li_i,Mrs. Miniver ,(1942),William Wyler,"
USA","$1,344,000
            (estimated)"," $13,500,000","Mrs. Miniver 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0033729/?ref_=adv_li_i,How Green Was My Valley ,(1941),John Ford,"
USA","$1,250,000
            (estimated)"," $6,000,000, 31 January 1943","How Green Was My Valley 
             (1","Academy Awards, USA
 ","Argentinean Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0032976/?ref_=adv_li_i,Rebecca ,(1940),Alfred Hitchcock,"
USA","$1,288,000
            (estimated)","Rebecca 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0031381/?ref_=adv_li_i,Gone with the Wind ,(1939),"Victor Fleming,",George Cukor (uncredited),"
USA","$3,977,000
            (estimated)"," $198,676,459","Gone with the Wind 
             (1","Academy Awards, USA
 ","DVD Exclusive Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","People's Choice Awards, USA
 ","Photoplay Awards
 ","Satellite Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0030993/?ref_=adv_li_i,You Can't Take It with You ,(1938),Frank Capra,"
USA","$1,644,736
            (estimated)","You Can't Take It with You 
             (1","Academy Awards, USA
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","New York Film Critics Circle Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0029146/?ref_=adv_li_i,The Life of Emile Zola ,(1937),William Dieterle,"
USA","The Life of Emile Zola 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0027698/?ref_=adv_li_i,The Great Ziegfeld ,(1936),Robert Z. Leonard,"
USA","The Great Ziegfeld 
             (1","Academy Awards, USA
 ","New York Film Critics Circle Awards
 ","Venice Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0026752/?ref_=adv_li_i,Mutiny on the Bounty ,(1935),Frank Lloyd,"
USA","$1,950,000
            (estimated)"," $5,474,471, 31 December 1935","Mutiny on the Bounty 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0025316/?ref_=adv_li_i,It Happened One Night ,(1934),Frank Capra,"
USA","$325,000
            (estimated)","It Happened One Night 
             (1","Academy Awards, USA
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Online Film & Television Association
 ","PGA Awards
 ","Venice Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0023876/?ref_=adv_li_i,Cavalcade ,(1933),Frank Lloyd,"
USA","$1,180,280
            (estimated)"," $7,630,000","Cavalcade 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0022958/?ref_=adv_li_i,Grand Hotel ,(1932),Edmund Goulding,"
USA","$700,000
            (estimated)"," $1,235,000","Grand Hotel 
             (I) (1","Academy Awards, USA
 ","National Film Preservation Board, USA
 ","Venice Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0021746/?ref_=adv_li_i,Cimarron ,(1931),Wesley Ruggles (uncredited),"
USA","$1,433,000
            (estimated)","Cimarron 
             (1","Academy Awards, USA
 ","National Board of Review, USA
 ","Photoplay Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0020629/?ref_=adv_li_i,All Quiet on the Western Front ,(1930),Lewis Milestone,"
USA","$1,448,864
            (estimated)"," $3,270,000","All Quiet on the Western Front 
             (1","Academy Awards, USA
 ","Kinema Junpo Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Online Film & Television Association
 ","Photoplay Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0019729/?ref_=adv_li_i,The Broadway Melody ,(1929),Harry Beaumont,"
USA","$379,000
            (estimated)"," $2,808,000","The Broadway Melody 
             (1","Academy Awards, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0018578/?ref_=adv_li_i,Wings ,(1927),"William A. Wellman,",Harry d'Abbadie d'Arrast (uncredited),"
USA","$2,000,000
            (estimated)","Wings 
             (1","Academy Awards, USA
 ","Avignon/New York Film Festival
 ","International Film Music Critics Award (IFMCA)
 ","National Film Preservation Board, USA
 ","Newport Beach Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0018455/?ref_=adv_li_i,Sunrise: A Song of Two Humans ,(1927),F.W. Murnau,"
USA","Sunrise: A Song of Two Humans 
             (1","Academy Awards, USA
 ","Kinema Junpo Awards
 ","National Film Preservation Board, USA
 ","Village Voice Film Poll
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
